log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
2016-06-27,161296895250625465,,benson_column_usage,new_listings,access_views,dw_users,user_id,select,
2016-06-27,161296895250625465,,benson_column_usage,new_listings,access_views,dw_lstg_item,slr_id,join,
2016-06-27,161296895250625465,,benson_column_usage,new_listings,access_views,dw_users,user_id,join,
2016-06-27,161296895250625465,,benson_column_usage,new_listings,access_views,dw_lstg_item,auct_start_dt,where,
2016-06-27,161296895250625465,,benson_column_usage,new_listings,access_views,dw_lstg_item,auct_end_dt,where,
2016-06-27,161296895250625465,,benson_column_usage,new_listings,access_views,dw_users,user_cre_date,where,
2016-06-27,161296895250625465,,benson_column_usage,new_listings,access_views,dw_users,prmry_user_id,where,
2016-06-27,161296895250625465,,benson_column_usage,new_listings,access_views,dw_users,user_id,where,
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
2016-06-27,163456895250532416,,benson_column_usage,user_id,access_views,dw_bid,bdr_id,select,
2016-06-27,163456895250532416,,benson_column_usage,user_id,access_views,dw_lstg_item,item_site_id,join,
2016-06-27,163456895250532416,,benson_column_usage,user_id,access_views,dw_category_groupings,site_id,join,
2016-06-27,163456895250532416,,benson_column_usage,user_id,access_views,dw_lstg_item,leaf_categ_id,join,
2016-06-27,163456895250532416,,benson_column_usage,user_id,access_views,dw_category_groupings,leaf_categ_id,join,
2016-06-27,163456895250532416,,benson_column_usage,user_id,access_views,lstg_item_cndtn,item_id,join,
2016-06-27,163456895250532416,,benson_column_usage,user_id,access_views,dw_lstg_item,item_id,join,
2016-06-27,163456895250532416,,benson_column_usage,user_id,access_views,lstg_item_cndtn,auct_end_dt,join,
2016-06-27,163456895250532416,,benson_column_usage,user_id,access_views,dw_lstg_item,auct_end_dt,join,
2016-06-27,163456895250532416,,benson_column_usage,user_id,access_views,dw_bid,item_id,join,
2016-06-27,163456895250532416,,benson_column_usage,user_id,access_views,dw_bid,auct_end_dt,join,
2016-06-27,163456895250532416,,benson_column_usage,user_id,access_views,dw_lstg_item,auct_end_dt,where,
2016-06-27,163456895250532416,,benson_column_usage,user_id,access_views,dw_lstg_item,leaf_categ_id,where,
2016-06-27,163456895250532416,,benson_column_usage,user_id,access_views,dw_lstg_item,wacko_yn,where,
2016-06-27,163456895250532416,,benson_column_usage,user_id,access_views,dw_category_groupings,meta_categ_id,where,
2016-06-27,163456895250532416,,benson_column_usage,user_id,access_views,dw_lstg_item,item_site_id,where,
2016-06-27,163456895250532416,,benson_column_usage,is_auction,access_views,dw_bid,bid_type_code,select,
2016-06-27,163456895250532416,,benson_column_usage,is_auction,access_views,dw_lstg_item,item_site_id,join,
2016-06-27,163456895250532416,,benson_column_usage,is_auction,access_views,dw_category_groupings,site_id,join,
2016-06-27,163456895250532416,,benson_column_usage,is_auction,access_views,dw_lstg_item,leaf_categ_id,join,
2016-06-27,163456895250532416,,benson_column_usage,is_auction,access_views,dw_category_groupings,leaf_categ_id,join,
2016-06-27,163456895250532416,,benson_column_usage,is_auction,access_views,lstg_item_cndtn,item_id,join,
2016-06-27,163456895250532416,,benson_column_usage,is_auction,access_views,dw_lstg_item,item_id,join,
2016-06-27,163456895250532416,,benson_column_usage,is_auction,access_views,lstg_item_cndtn,auct_end_dt,join,
2016-06-27,163456895250532416,,benson_column_usage,is_auction,access_views,dw_lstg_item,auct_end_dt,join,
2016-06-27,163456895250532416,,benson_column_usage,is_auction,access_views,dw_bid,item_id,join,
2016-06-27,163456895250532416,,benson_column_usage,is_auction,access_views,dw_bid,auct_end_dt,join,
2016-06-27,163456895250532416,,benson_column_usage,is_auction,access_views,dw_lstg_item,auct_end_dt,where,
2016-06-27,163456895250532416,,benson_column_usage,is_auction,access_views,dw_lstg_item,leaf_categ_id,where,
2016-06-27,163456895250532416,,benson_column_usage,is_auction,access_views,dw_lstg_item,wacko_yn,where,
2016-06-27,163456895250532416,,benson_column_usage,is_auction,access_views,dw_category_groupings,meta_categ_id,where,
2016-06-27,163456895250532416,,benson_column_usage,is_auction,access_views,dw_lstg_item,item_site_id,where,
2016-06-27,163456895250532416,,benson_column_usage,time_stamp,access_views,dw_bid,bid_date,select,
2016-06-27,163456895250532416,,benson_column_usage,time_stamp,access_views,dw_lstg_item,item_site_id,join,
2016-06-27,163456895250532416,,benson_column_usage,time_stamp,access_views,dw_category_groupings,site_id,join,
2016-06-27,163456895250532416,,benson_column_usage,time_stamp,access_views,dw_lstg_item,leaf_categ_id,join,
2016-06-27,163456895250532416,,benson_column_usage,time_stamp,access_views,dw_category_groupings,leaf_categ_id,join,
2016-06-27,163456895250532416,,benson_column_usage,time_stamp,access_views,lstg_item_cndtn,item_id,join,
2016-06-27,163456895250532416,,benson_column_usage,time_stamp,access_views,dw_lstg_item,item_id,join,
2016-06-27,163456895250532416,,benson_column_usage,time_stamp,access_views,lstg_item_cndtn,auct_end_dt,join,
2016-06-27,163456895250532416,,benson_column_usage,time_stamp,access_views,dw_lstg_item,auct_end_dt,join,
2016-06-27,163456895250532416,,benson_column_usage,time_stamp,access_views,dw_bid,item_id,join,
2016-06-27,163456895250532416,,benson_column_usage,time_stamp,access_views,dw_bid,auct_end_dt,join,
2016-06-27,163456895250532416,,benson_column_usage,time_stamp,access_views,dw_lstg_item,auct_end_dt,where,
2016-06-27,163456895250532416,,benson_column_usage,time_stamp,access_views,dw_lstg_item,leaf_categ_id,where,
2016-06-27,163456895250532416,,benson_column_usage,time_stamp,access_views,dw_lstg_item,wacko_yn,where,
2016-06-27,163456895250532416,,benson_column_usage,time_stamp,access_views,dw_category_groupings,meta_categ_id,where,
2016-06-27,163456895250532416,,benson_column_usage,time_stamp,access_views,dw_lstg_item,item_site_id,where,
2016-06-27,163456895250532416,,benson_column_usage,categ_lvl3_id,access_views,dw_category_groupings,site_id,select,
2016-06-27,163456895250532416,,benson_column_usage,categ_lvl3_id,access_views,dw_category_groupings,categ_lvl2_id,select,
2016-06-27,163456895250532416,,benson_column_usage,categ_lvl3_id,access_views,dw_category_groupings,categ_lvl3_id,select,
2016-06-27,163456895250532416,,benson_column_usage,categ_lvl3_id,access_views,dw_lstg_item,item_site_id,join,
2016-06-27,163456895250532416,,benson_column_usage,categ_lvl3_id,access_views,dw_category_groupings,site_id,join,
2016-06-27,163456895250532416,,benson_column_usage,categ_lvl3_id,access_views,dw_lstg_item,leaf_categ_id,join,
2016-06-27,163456895250532416,,benson_column_usage,categ_lvl3_id,access_views,dw_category_groupings,leaf_categ_id,join,
2016-06-27,163456895250532416,,benson_column_usage,categ_lvl3_id,access_views,lstg_item_cndtn,item_id,join,
2016-06-27,163456895250532416,,benson_column_usage,categ_lvl3_id,access_views,dw_lstg_item,item_id,join,
2016-06-27,163456895250532416,,benson_column_usage,categ_lvl3_id,access_views,lstg_item_cndtn,auct_end_dt,join,
2016-06-27,163456895250532416,,benson_column_usage,categ_lvl3_id,access_views,dw_lstg_item,auct_end_dt,join,
2016-06-27,163456895250532416,,benson_column_usage,categ_lvl3_id,access_views,dw_bid,item_id,join,
2016-06-27,163456895250532416,,benson_column_usage,categ_lvl3_id,access_views,dw_bid,auct_end_dt,join,
2016-06-27,163456895250532416,,benson_column_usage,categ_lvl3_id,access_views,dw_lstg_item,auct_end_dt,where,
2016-06-27,163456895250532416,,benson_column_usage,categ_lvl3_id,access_views,dw_lstg_item,leaf_categ_id,where,
2016-06-27,163456895250532416,,benson_column_usage,categ_lvl3_id,access_views,dw_lstg_item,wacko_yn,where,
2016-06-27,163456895250532416,,benson_column_usage,categ_lvl3_id,access_views,dw_category_groupings,meta_categ_id,where,
2016-06-27,163456895250532416,,benson_column_usage,categ_lvl3_id,access_views,dw_lstg_item,item_site_id,where,
2016-06-27,163456895250532416,,benson_column_usage,item_cndtn,access_views,dw_lstg_item,product_id,select,
2016-06-27,163456895250532416,,benson_column_usage,item_cndtn,access_views,dw_lstg_item,item_site_id,join,
2016-06-27,163456895250532416,,benson_column_usage,item_cndtn,access_views,dw_category_groupings,site_id,join,
2016-06-27,163456895250532416,,benson_column_usage,item_cndtn,access_views,dw_lstg_item,leaf_categ_id,join,
2016-06-27,163456895250532416,,benson_column_usage,item_cndtn,access_views,dw_category_groupings,leaf_categ_id,join,
2016-06-27,163456895250532416,,benson_column_usage,item_cndtn,access_views,lstg_item_cndtn,item_id,join,
2016-06-27,163456895250532416,,benson_column_usage,item_cndtn,access_views,dw_lstg_item,item_id,join,
2016-06-27,163456895250532416,,benson_column_usage,item_cndtn,access_views,lstg_item_cndtn,auct_end_dt,join,
2016-06-27,163456895250532416,,benson_column_usage,item_cndtn,access_views,dw_lstg_item,auct_end_dt,join,
2016-06-27,163456895250532416,,benson_column_usage,item_cndtn,access_views,dw_bid,item_id,join,
2016-06-27,163456895250532416,,benson_column_usage,item_cndtn,access_views,dw_bid,auct_end_dt,join,
2016-06-27,163456895250532416,,benson_column_usage,item_cndtn,access_views,dw_lstg_item,auct_end_dt,where,
2016-06-27,163456895250532416,,benson_column_usage,item_cndtn,access_views,dw_lstg_item,leaf_categ_id,where,
2016-06-27,163456895250532416,,benson_column_usage,item_cndtn,access_views,dw_lstg_item,wacko_yn,where,
2016-06-27,163456895250532416,,benson_column_usage,item_cndtn,access_views,dw_category_groupings,meta_categ_id,where,
2016-06-27,163456895250532416,,benson_column_usage,item_cndtn,access_views,dw_lstg_item,item_site_id,where,
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
2016-06-27,162956895250553373,,benson_column_usage,frst_ebay_accptnc_DLVRY_DT,,dw_shpmt_trking_dtl,frst_ebay_accptnc_dlvry_dt,select,
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
2016-06-27,161086895250599946,,PE_AGG_W,prod_ref_id,,pe_prod_w,prod_ref_id,select,
2016-06-27,161086895250599946,,PE_AGG_W,prod_ref_id,,pe_prod_w,ctlg_prod_id,join,
2016-06-27,161086895250599946,,PE_AGG_W,prod_ref_id,,ctlg_prod_meta,ctlg_prod_id,join,
2016-06-27,161086895250599946,,PE_AGG_W,prod_ref_id,,ctlg_prod_meta,meta_prpty_name,join,
2016-06-27,161086895250599946,,PE_AGG_W,AGG_TYPE_DESC,,ctlg_prod_meta,meta_prpty_value_txt,select,
2016-06-27,161086895250599946,,PE_AGG_W,AGG_TYPE_DESC,,pe_prod_w,ctlg_prod_id,join,
2016-06-27,161086895250599946,,PE_AGG_W,AGG_TYPE_DESC,,ctlg_prod_meta,ctlg_prod_id,join,
2016-06-27,161086895250599946,,PE_AGG_W,AGG_TYPE_DESC,,ctlg_prod_meta,meta_prpty_name,join,
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
2016-06-27,162466895250549440,,benson_column_usage,PRCS_DT,prs_ram_v,ds_capping_trtmnt_grp,prcs_dt,select,
2016-06-27,162466895250549440,,benson_column_usage,PRCS_DT,prs_ram_v,ds_capping_trtmnt_grp,prcs_dt,where,
2016-06-27,162466895250549440,,benson_column_usage,PRCS_HR,prs_ram_v,ds_capping_trtmnt_grp,prcs_hr,select,
2016-06-27,162466895250549440,,benson_column_usage,PRCS_HR,prs_ram_v,ds_capping_trtmnt_grp,prcs_dt,where,
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
2016-06-27,162516895250584496,,benson_column_usage,cal_dt,access_views,dw_cal_dt,cal_dt,select,
2016-06-27,162516895250584496,,benson_column_usage,rev_rollup,access_views,dw_rev_rollup,rev_rollup,select,
2016-06-27,162516895250584496,,benson_column_usage,trnx_rev,access_views,dw_gem2_cmn_sap_sd,rvnu_trans_usd_plan_amt,select,
2016-06-27,162516895250584496,,benson_column_usage,trnx_rev,access_views,dw_gem2_cmn_sap_sd,rvnu_trans_crd_usd_plan_amt,select,
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
2016-06-27,161456895250571525,,benson_column_usage,ROTATION_ID,p_imbi_v,im_gmb_omega_fact,rotation_id,select,
2016-06-27,161456895250571525,,benson_column_usage,ROTATION_ID,p_imbi_v,im_gmb_omega_fact,rotation_id,where,
2016-06-27,161456895250571525,,benson_column_usage,ROTATION_ID,p_imbi_v,im_gmb_omega_fact,cal_dt,where,
2016-06-27,161456895250571525,,benson_column_usage,GMB_ATTR_PLAN,p_imbi_v,im_gmb_omega_fact,gmb_24hr_plan,select,
2016-06-27,161456895250571525,,benson_column_usage,GMB_ATTR_PLAN,p_imbi_v,im_gmb_omega_fact,rotation_id,where,
2016-06-27,161456895250571525,,benson_column_usage,GMB_ATTR_PLAN,p_imbi_v,im_gmb_omega_fact,cal_dt,where,
2016-06-27,161456895250571525,,benson_column_usage,GMB_ATTR_USD,p_imbi_v,im_gmb_omega_fact,gmb_24hr_usd,select,
2016-06-27,161456895250571525,,benson_column_usage,GMB_ATTR_USD,p_imbi_v,im_gmb_omega_fact,rotation_id,where,
2016-06-27,161456895250571525,,benson_column_usage,GMB_ATTR_USD,p_imbi_v,im_gmb_omega_fact,cal_dt,where,
2016-06-27,161456895250571525,,benson_column_usage,GMB_ATTR_LC,p_imbi_v,im_gmb_omega_fact,gmb_24hr_lc,select,
2016-06-27,161456895250571525,,benson_column_usage,GMB_ATTR_LC,p_imbi_v,im_gmb_omega_fact,rotation_id,where,
2016-06-27,161456895250571525,,benson_column_usage,GMB_ATTR_LC,p_imbi_v,im_gmb_omega_fact,cal_dt,where,
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
2016-06-27,163786895250578762,,benson_column_usage,count1,access_views,dw_cal_dt,cal_dt,select,
2016-06-27,163786895250578762,,benson_column_usage,count1,app_mrktng_l2_v,im_gmb_fam_fact,cal_dt,join,
2016-06-27,163786895250578762,,benson_column_usage,count1,access_views,dw_cal_dt,cal_dt,join,
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
2016-06-27,161766895250540422,,VT_BID_CHNG,CLSFD_BID_DT,clsfd_access_views,clsfd_bid,clsfd_bid_dt,select,
2016-06-27,161766895250540422,,VT_BID_CHNG,CLSFD_BID_DT,clsfd_access_views,clsfd_bid,cre_date,where,
2016-06-27,161766895250540422,,VT_BID_CHNG,CLSFD_BID_DT,clsfd_access_views,clsfd_bid,upd_date,where,
2016-06-27,161766895250540422,,VT_BID_CHNG,CLSFD_BID_DT,clsfd_access_views,clsfd_bid,clsfd_site_id,where,
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
2016-06-27,163756895250489331,,benson_column_usage,SITE,p_sdo_t,enrich_epids,site_id,select,
2016-06-27,163756895250489331,,benson_column_usage,SITE,p_sdo_t,enrich_epids,prod_ref_id,join,
2016-06-27,163756895250489331,,benson_column_usage,SITE,,ctlg_prod_fact,prod_ref_id,join,
2016-06-27,163756895250489331,,benson_column_usage,tier,p_sdo_t,enrich_epids,tier,select,
2016-06-27,163756895250489331,,benson_column_usage,tier,p_sdo_t,enrich_epids,prod_ref_id,join,
2016-06-27,163756895250489331,,benson_column_usage,tier,,ctlg_prod_fact,prod_ref_id,join,
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
2016-06-27,162336895250546321,,benson_column_usage,ParentDB,dbc,all_ri_parentsv,parentdb,select,
2016-06-27,162336895250546321,,benson_column_usage,ParentDB,dbc,all_ri_parentsv,childdb,where,
2016-06-27,162336895250546321,,benson_column_usage,ParentDB,dbc,all_ri_parentsv,childtable,where,
2016-06-27,162336895250546321,,benson_column_usage,ParentDB,dbc,indicesv,indextype,where,
2016-06-27,162336895250546321,,benson_column_usage,ParentDB,dbc,all_ri_parentsv,parenttable,where,
2016-06-27,162336895250546321,,benson_column_usage,ParentDB,dbc,indicesv,tablename,where,
2016-06-27,162336895250546321,,benson_column_usage,ParentDB,dbc,all_ri_parentsv,parentdb,where,
2016-06-27,162336895250546321,,benson_column_usage,ParentDB,dbc,indicesv,databasename,where,
2016-06-27,162336895250546321,,benson_column_usage,ParentDB,dbc,all_ri_parentsv,parentkeycolumn,where,
2016-06-27,162336895250546321,,benson_column_usage,ParentDB,dbc,indicesv,columnname,where,
2016-06-27,162336895250546321,,benson_column_usage,ParentTable,dbc,all_ri_parentsv,parenttable,select,
2016-06-27,162336895250546321,,benson_column_usage,ParentTable,dbc,all_ri_parentsv,childdb,where,
2016-06-27,162336895250546321,,benson_column_usage,ParentTable,dbc,all_ri_parentsv,childtable,where,
2016-06-27,162336895250546321,,benson_column_usage,ParentTable,dbc,indicesv,indextype,where,
2016-06-27,162336895250546321,,benson_column_usage,ParentTable,dbc,all_ri_parentsv,parenttable,where,
2016-06-27,162336895250546321,,benson_column_usage,ParentTable,dbc,indicesv,tablename,where,
2016-06-27,162336895250546321,,benson_column_usage,ParentTable,dbc,all_ri_parentsv,parentdb,where,
2016-06-27,162336895250546321,,benson_column_usage,ParentTable,dbc,indicesv,databasename,where,
2016-06-27,162336895250546321,,benson_column_usage,ParentTable,dbc,all_ri_parentsv,parentkeycolumn,where,
2016-06-27,162336895250546321,,benson_column_usage,ParentTable,dbc,indicesv,columnname,where,
2016-06-27,162336895250546321,,benson_column_usage,ParentKeyColumn,dbc,all_ri_parentsv,parentkeycolumn,select,
2016-06-27,162336895250546321,,benson_column_usage,ParentKeyColumn,dbc,all_ri_parentsv,childdb,where,
2016-06-27,162336895250546321,,benson_column_usage,ParentKeyColumn,dbc,all_ri_parentsv,childtable,where,
2016-06-27,162336895250546321,,benson_column_usage,ParentKeyColumn,dbc,indicesv,indextype,where,
2016-06-27,162336895250546321,,benson_column_usage,ParentKeyColumn,dbc,all_ri_parentsv,parenttable,where,
2016-06-27,162336895250546321,,benson_column_usage,ParentKeyColumn,dbc,indicesv,tablename,where,
2016-06-27,162336895250546321,,benson_column_usage,ParentKeyColumn,dbc,all_ri_parentsv,parentdb,where,
2016-06-27,162336895250546321,,benson_column_usage,ParentKeyColumn,dbc,indicesv,databasename,where,
2016-06-27,162336895250546321,,benson_column_usage,ParentKeyColumn,dbc,all_ri_parentsv,parentkeycolumn,where,
2016-06-27,162336895250546321,,benson_column_usage,ParentKeyColumn,dbc,indicesv,columnname,where,
2016-06-27,162336895250546321,,benson_column_usage,ChildDB,dbc,all_ri_parentsv,childdb,select,
2016-06-27,162336895250546321,,benson_column_usage,ChildDB,dbc,all_ri_parentsv,childdb,where,
2016-06-27,162336895250546321,,benson_column_usage,ChildDB,dbc,all_ri_parentsv,childtable,where,
2016-06-27,162336895250546321,,benson_column_usage,ChildDB,dbc,indicesv,indextype,where,
2016-06-27,162336895250546321,,benson_column_usage,ChildDB,dbc,all_ri_parentsv,parenttable,where,
2016-06-27,162336895250546321,,benson_column_usage,ChildDB,dbc,indicesv,tablename,where,
2016-06-27,162336895250546321,,benson_column_usage,ChildDB,dbc,all_ri_parentsv,parentdb,where,
2016-06-27,162336895250546321,,benson_column_usage,ChildDB,dbc,indicesv,databasename,where,
2016-06-27,162336895250546321,,benson_column_usage,ChildDB,dbc,all_ri_parentsv,parentkeycolumn,where,
2016-06-27,162336895250546321,,benson_column_usage,ChildDB,dbc,indicesv,columnname,where,
2016-06-27,162336895250546321,,benson_column_usage,ChildTable,dbc,all_ri_parentsv,childtable,select,
2016-06-27,162336895250546321,,benson_column_usage,ChildTable,dbc,all_ri_parentsv,childdb,where,
2016-06-27,162336895250546321,,benson_column_usage,ChildTable,dbc,all_ri_parentsv,childtable,where,
2016-06-27,162336895250546321,,benson_column_usage,ChildTable,dbc,indicesv,indextype,where,
2016-06-27,162336895250546321,,benson_column_usage,ChildTable,dbc,all_ri_parentsv,parenttable,where,
2016-06-27,162336895250546321,,benson_column_usage,ChildTable,dbc,indicesv,tablename,where,
2016-06-27,162336895250546321,,benson_column_usage,ChildTable,dbc,all_ri_parentsv,parentdb,where,
2016-06-27,162336895250546321,,benson_column_usage,ChildTable,dbc,indicesv,databasename,where,
2016-06-27,162336895250546321,,benson_column_usage,ChildTable,dbc,all_ri_parentsv,parentkeycolumn,where,
2016-06-27,162336895250546321,,benson_column_usage,ChildTable,dbc,indicesv,columnname,where,
2016-06-27,162336895250546321,,benson_column_usage,ChildKeyColumn,dbc,all_ri_parentsv,childkeycolumn,select,
2016-06-27,162336895250546321,,benson_column_usage,ChildKeyColumn,dbc,all_ri_parentsv,childdb,where,
2016-06-27,162336895250546321,,benson_column_usage,ChildKeyColumn,dbc,all_ri_parentsv,childtable,where,
2016-06-27,162336895250546321,,benson_column_usage,ChildKeyColumn,dbc,indicesv,indextype,where,
2016-06-27,162336895250546321,,benson_column_usage,ChildKeyColumn,dbc,all_ri_parentsv,parenttable,where,
2016-06-27,162336895250546321,,benson_column_usage,ChildKeyColumn,dbc,indicesv,tablename,where,
2016-06-27,162336895250546321,,benson_column_usage,ChildKeyColumn,dbc,all_ri_parentsv,parentdb,where,
2016-06-27,162336895250546321,,benson_column_usage,ChildKeyColumn,dbc,indicesv,databasename,where,
2016-06-27,162336895250546321,,benson_column_usage,ChildKeyColumn,dbc,all_ri_parentsv,parentkeycolumn,where,
2016-06-27,162336895250546321,,benson_column_usage,ChildKeyColumn,dbc,indicesv,columnname,where,
2016-06-27,162336895250546321,,benson_column_usage,ColumnPosition,dbc,indicesv,columnposition,select,
2016-06-27,162336895250546321,,benson_column_usage,ColumnPosition,dbc,all_ri_parentsv,childdb,where,
2016-06-27,162336895250546321,,benson_column_usage,ColumnPosition,dbc,all_ri_parentsv,childtable,where,
2016-06-27,162336895250546321,,benson_column_usage,ColumnPosition,dbc,indicesv,indextype,where,
2016-06-27,162336895250546321,,benson_column_usage,ColumnPosition,dbc,all_ri_parentsv,parenttable,where,
2016-06-27,162336895250546321,,benson_column_usage,ColumnPosition,dbc,indicesv,tablename,where,
2016-06-27,162336895250546321,,benson_column_usage,ColumnPosition,dbc,all_ri_parentsv,parentdb,where,
2016-06-27,162336895250546321,,benson_column_usage,ColumnPosition,dbc,indicesv,databasename,where,
2016-06-27,162336895250546321,,benson_column_usage,ColumnPosition,dbc,all_ri_parentsv,parentkeycolumn,where,
2016-06-27,162336895250546321,,benson_column_usage,ColumnPosition,dbc,indicesv,columnname,where,
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
2016-06-27,161496895250548876,,OUTLIER_CAP_CNT,variant,,user_cnt,variant,select,
2016-06-27,161496895250548876,,OUTLIER_CAP_CNT,variant,,user_cnt,user_site_code,join,
2016-06-27,161496895250548876,,OUTLIER_CAP_CNT,user_site_code,,user_cnt,user_site_code,select,
2016-06-27,161496895250548876,,OUTLIER_CAP_CNT,user_site_code,,user_cnt,user_site_code,join,
2016-06-27,161496895250548876,,OUTLIER_CAP_CNT,CAP_CNT,,user_cnt,n_cust,select,
2016-06-27,161496895250548876,,OUTLIER_CAP_CNT,CAP_CNT,,user_cnt,n_buyer,select,
2016-06-27,161496895250548876,,OUTLIER_CAP_CNT,CAP_CNT,,user_cnt,user_site_code,join,
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
2016-06-27,161176895250551743,,benson_column_usage,RTBDOMAIN,p_nexttuesday_t,nt_feed,rtbdomain,select,
2016-06-27,161176895250551743,,benson_column_usage,RTBDOMAIN,p_nexttuesday_t,nt_feed,rtbdomain,where,
2016-06-27,161176895250551743,,benson_column_usage,RTBDOMAIN,p_nexttuesday_t,nt_feed,imp_date,where,
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
2016-06-27,162486895250648195,,GC_TRX_GMV3,*,,gc_trx_gmv2,*,select,
2016-06-27,162486895250648195,,GC_TRX_GMV3,*,access_views,ssa_shpmt_trans_fact,trking_status_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,*,,dw_shpmt_trking_status_lkp,shpmt_trking_status_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,*,,gc_trx_gmv2,item_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,*,access_views,ssa_shpmt_trans_fact,lstg_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,*,,gc_trx_gmv2,transaction_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,*,access_views,ssa_shpmt_trans_fact,ck_trans_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_nr_txt,access_views,ssa_shpmt_trans_fact,trking_nr_txt,select,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_nr_txt,access_views,ssa_shpmt_trans_fact,trking_status_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_nr_txt,,dw_shpmt_trking_status_lkp,shpmt_trking_status_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_nr_txt,,gc_trx_gmv2,item_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_nr_txt,access_views,ssa_shpmt_trans_fact,lstg_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_nr_txt,,gc_trx_gmv2,transaction_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_nr_txt,access_views,ssa_shpmt_trans_fact,ck_trans_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_status_id,access_views,ssa_shpmt_trans_fact,trking_status_id,select,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_status_id,access_views,ssa_shpmt_trans_fact,trking_status_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_status_id,,dw_shpmt_trking_status_lkp,shpmt_trking_status_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_status_id,,gc_trx_gmv2,item_id,join,
